PID,Item,Perspective,Danger,Owning,Familiar,ATI,CookingFrequency,CookingAlone,CookingTogether,CookingExpertise
PID_209,Apron,Self,0,No,100,3.2222222222222223,10.0,10.0,0.0,61.0
PID_209,Apron,Other,0,No,100,3.2222222222222223,10.0,10.0,0.0,61.0
PID_209,Apron,Robot,0,No,100,3.2222222222222223,10.0,10.0,0.0,61.0
PID_210,Trash Can,Self,0,Yes,100,1.7777777777777777,10.0,7.0,0.0,67.0
PID_210,Trash Can,Other,0,Yes,100,1.7777777777777777,10.0,7.0,0.0,67.0
PID_210,Trash Can,Robot,0,Yes,100,1.7777777777777777,10.0,7.0,0.0,67.0
PID_210,Water Glass,Self,0,Yes,100,1.7777777777777777,10.0,7.0,0.0,67.0
PID_210,Water Glass,Other,0,Yes,100,1.7777777777777777,10.0,7.0,0.0,67.0
PID_210,Water Glass,Robot,61,Yes,100,1.7777777777777777,10.0,7.0,0.0,67.0
PID_210,Ladle,Self,0,Yes,100,1.7777777777777777,10.0,7.0,0.0,67.0
PID_210,Ladle,Other,0,Yes,100,1.7777777777777777,10.0,7.0,0.0,67.0
PID_210,Ladle,Robot,73,Yes,100,1.7777777777777777,10.0,7.0,0.0,67.0
PID_210,Bottle,Self,0,Yes,100,1.7777777777777777,10.0,7.0,0.0,67.0
PID_210,Bottle,Other,0,Yes,100,1.7777777777777777,10.0,7.0,0.0,67.0
PID_210,Bottle,Robot,0,Yes,100,1.7777777777777777,10.0,7.0,0.0,67.0
PID_210,Tea Spoon,Self,0,Yes,100,1.7777777777777777,10.0,7.0,0.0,67.0
PID_210,Tea Spoon,Other,0,Yes,100,1.7777777777777777,10.0,7.0,0.0,67.0
PID_210,Tea Spoon,Robot,0,Yes,100,1.7777777777777777,10.0,7.0,0.0,67.0
PID_210,Steamer,Self,55,Yes,83,1.7777777777777777,10.0,7.0,0.0,67.0
PID_210,Steamer,Other,94,Yes,83,1.7777777777777777,10.0,7.0,0.0,67.0
PID_210,Steamer,Robot,100,Yes,83,1.7777777777777777,10.0,7.0,0.0,67.0
PID_210,Serving Fork,Self,16,Yes,100,1.7777777777777777,10.0,7.0,0.0,67.0
PID_210,Serving Fork,Other,86,Yes,100,1.7777777777777777,10.0,7.0,0.0,67.0
PID_210,Serving Fork,Robot,100,Yes,100,1.7777777777777777,10.0,7.0,0.0,67.0
PID_210,Straw,Self,0,Yes,100,1.7777777777777777,10.0,7.0,0.0,67.0
PID_210,Straw,Other,0,Yes,100,1.7777777777777777,10.0,7.0,0.0,67.0
PID_210,Straw,Robot,0,Yes,100,1.7777777777777777,10.0,7.0,0.0,67.0
PID_210,Egg Slicer,Self,17,No,14,1.7777777777777777,10.0,7.0,0.0,67.0
PID_210,Egg Slicer,Other,64,No,14,1.7777777777777777,10.0,7.0,0.0,67.0
PID_210,Egg Slicer,Robot,77,No,14,1.7777777777777777,10.0,7.0,0.0,67.0
PID_210,Measuring Spoon,Self,0,Yes,100,1.7777777777777777,10.0,7.0,0.0,67.0
PID_210,Measuring Spoon,Other,0,Yes,100,1.7777777777777777,10.0,7.0,0.0,67.0
PID_210,Measuring Spoon,Robot,0,Yes,100,1.7777777777777777,10.0,7.0,0.0,67.0
PID_211,Chopsticks,Self,0,Yes,96,3.4444444444444446,12.0,6.0,6.0,52.0
PID_211,Chopsticks,Other,25,Yes,96,3.4444444444444446,12.0,6.0,6.0,52.0
PID_211,Chopsticks,Robot,8,Yes,96,3.4444444444444446,12.0,6.0,6.0,52.0
PID_211,Measuring Spoon,Self,0,Yes,100,3.4444444444444446,12.0,6.0,6.0,52.0
PID_211,Measuring Spoon,Other,0,Yes,100,3.4444444444444446,12.0,6.0,6.0,52.0
PID_211,Measuring Spoon,Robot,3,Yes,100,3.4444444444444446,12.0,6.0,6.0,52.0
PID_211,Bowl,Self,0,Yes,100,3.4444444444444446,12.0,6.0,6.0,52.0
PID_211,Bowl,Other,6,Yes,100,3.4444444444444446,12.0,6.0,6.0,52.0
PID_211,Bowl,Robot,7,Yes,100,3.4444444444444446,12.0,6.0,6.0,52.0
PID_211,Boil Over Preventer,Self,3,No,9,3.4444444444444446,12.0,6.0,6.0,52.0
PID_211,Boil Over Preventer,Other,13,No,9,3.4444444444444446,12.0,6.0,6.0,52.0
PID_211,Boil Over Preventer,Robot,0,No,9,3.4444444444444446,12.0,6.0,6.0,52.0
PID_211,Serving Fork,Self,21,Yes,100,3.4444444444444446,12.0,6.0,6.0,52.0
PID_211,Serving Fork,Other,53,Yes,100,3.4444444444444446,12.0,6.0,6.0,52.0
PID_211,Serving Fork,Robot,0,Yes,100,3.4444444444444446,12.0,6.0,6.0,52.0
PID_211,Trash Can,Self,3,Yes,100,3.4444444444444446,12.0,6.0,6.0,52.0
PID_211,Trash Can,Other,0,Yes,100,3.4444444444444446,12.0,6.0,6.0,52.0
PID_211,Trash Can,Robot,3,Yes,100,3.4444444444444446,12.0,6.0,6.0,52.0
PID_211,Mixing Bowl,Self,2,Yes,100,3.4444444444444446,12.0,6.0,6.0,52.0
PID_211,Mixing Bowl,Other,4,Yes,100,3.4444444444444446,12.0,6.0,6.0,52.0
PID_211,Mixing Bowl,Robot,8,Yes,100,3.4444444444444446,12.0,6.0,6.0,52.0
PID_211,Ladle,Self,2,Yes,100,3.4444444444444446,12.0,6.0,6.0,52.0
PID_211,Ladle,Other,4,Yes,100,3.4444444444444446,12.0,6.0,6.0,52.0
PID_211,Ladle,Robot,5,Yes,100,3.4444444444444446,12.0,6.0,6.0,52.0
PID_211,Cutting Board,Self,1,Yes,100,3.4444444444444446,12.0,6.0,6.0,52.0
PID_211,Cutting Board,Other,3,Yes,100,3.4444444444444446,12.0,6.0,6.0,52.0
PID_211,Cutting Board,Robot,2,Yes,100,3.4444444444444446,12.0,6.0,6.0,52.0
PID_211,Toaster,Self,25,Yes,100,3.4444444444444446,12.0,6.0,6.0,52.0
PID_211,Toaster,Other,16,Yes,100,3.4444444444444446,12.0,6.0,6.0,52.0
PID_211,Toaster,Robot,3,Yes,100,3.4444444444444446,12.0,6.0,6.0,52.0
PID_212,Serving Fork,Self,65,No,10,4.666666666666667,13.0,5.0,8.0,74.0
PID_212,Serving Fork,Other,89,No,10,4.666666666666667,13.0,5.0,8.0,74.0
PID_212,Serving Fork,Robot,95,No,10,4.666666666666667,13.0,5.0,8.0,74.0
PID_212,Mug,Self,0,Yes,100,4.666666666666667,13.0,5.0,8.0,74.0
PID_212,Mug,Other,1,Yes,100,4.666666666666667,13.0,5.0,8.0,74.0
PID_212,Mug,Robot,2,Yes,100,4.666666666666667,13.0,5.0,8.0,74.0
PID_212,Champagne Flute,Self,9,Yes,86,4.666666666666667,13.0,5.0,8.0,74.0
PID_212,Champagne Flute,Other,55,Yes,86,4.666666666666667,13.0,5.0,8.0,74.0
PID_212,Champagne Flute,Robot,59,Yes,86,4.666666666666667,13.0,5.0,8.0,74.0
PID_212,Insulated Coffee Carafe,Self,26,No,2,4.666666666666667,13.0,5.0,8.0,74.0
PID_212,Insulated Coffee Carafe,Other,74,No,2,4.666666666666667,13.0,5.0,8.0,74.0
PID_212,Insulated Coffee Carafe,Robot,79,No,2,4.666666666666667,13.0,5.0,8.0,74.0
PID_212,Chopsticks,Self,36,Yes,99,4.666666666666667,13.0,5.0,8.0,74.0
PID_212,Chopsticks,Other,11,Yes,99,4.666666666666667,13.0,5.0,8.0,74.0
PID_212,Chopsticks,Robot,70,Yes,99,4.666666666666667,13.0,5.0,8.0,74.0
PID_212,Scraper,Self,1,Yes,98,4.666666666666667,13.0,5.0,8.0,74.0
PID_212,Scraper,Other,0,Yes,98,4.666666666666667,13.0,5.0,8.0,74.0
PID_212,Scraper,Robot,0,Yes,98,4.666666666666667,13.0,5.0,8.0,74.0
PID_212,Coaster,Self,1,Yes,99,4.666666666666667,13.0,5.0,8.0,74.0
PID_212,Coaster,Other,86,Yes,99,4.666666666666667,13.0,5.0,8.0,74.0
PID_212,Coaster,Robot,0,Yes,99,4.666666666666667,13.0,5.0,8.0,74.0
PID_212,Bag,Self,79,Yes,99,4.666666666666667,13.0,5.0,8.0,74.0
PID_212,Bag,Other,92,Yes,99,4.666666666666667,13.0,5.0,8.0,74.0
PID_212,Bag,Robot,7,Yes,99,4.666666666666667,13.0,5.0,8.0,74.0
PID_212,Breadbox,Self,20,Yes,94,4.666666666666667,13.0,5.0,8.0,74.0
PID_212,Breadbox,Other,47,Yes,94,4.666666666666667,13.0,5.0,8.0,74.0
PID_212,Breadbox,Robot,70,Yes,94,4.666666666666667,13.0,5.0,8.0,74.0
PID_212,Wok,Self,57,No,6,4.666666666666667,13.0,5.0,8.0,74.0
PID_212,Wok,Other,71,No,6,4.666666666666667,13.0,5.0,8.0,74.0
PID_212,Wok,Robot,87,No,6,4.666666666666667,13.0,5.0,8.0,74.0
PID_213,Cocktail Muddler,Self,44,No,0,4.444444444444445,10.0,6.0,4.0,56.0
PID_213,Cocktail Muddler,Other,0,No,0,4.444444444444445,10.0,6.0,4.0,56.0
PID_213,Cocktail Muddler,Robot,0,No,0,4.444444444444445,10.0,6.0,4.0,56.0
PID_213,Baking Dish,Self,0,Yes,100,4.444444444444445,10.0,6.0,4.0,56.0
PID_213,Baking Dish,Other,0,Yes,100,4.444444444444445,10.0,6.0,4.0,56.0
PID_213,Baking Dish,Robot,0,Yes,100,4.444444444444445,10.0,6.0,4.0,56.0
PID_213,Pot,Self,0,Yes,100,4.444444444444445,10.0,6.0,4.0,56.0
PID_213,Pot,Other,0,Yes,100,4.444444444444445,10.0,6.0,4.0,56.0
PID_213,Pot,Robot,1,Yes,100,4.444444444444445,10.0,6.0,4.0,56.0
PID_213,Bag,Self,0,Yes,100,4.444444444444445,10.0,6.0,4.0,56.0
PID_213,Bag,Other,0,Yes,100,4.444444444444445,10.0,6.0,4.0,56.0
PID_213,Bag,Robot,0,Yes,100,4.444444444444445,10.0,6.0,4.0,56.0
PID_213,Boil Over Preventer,Self,50,No,39,4.444444444444445,10.0,6.0,4.0,56.0
PID_213,Boil Over Preventer,Other,0,No,39,4.444444444444445,10.0,6.0,4.0,56.0
PID_213,Boil Over Preventer,Robot,0,No,39,4.444444444444445,10.0,6.0,4.0,56.0
PID_213,Sifter,Self,0,No,21,4.444444444444445,10.0,6.0,4.0,56.0
PID_213,Sifter,Other,0,No,21,4.444444444444445,10.0,6.0,4.0,56.0
PID_213,Sifter,Robot,0,No,21,4.444444444444445,10.0,6.0,4.0,56.0
PID_213,Jar Opener,Self,0,No,75,4.444444444444445,10.0,6.0,4.0,56.0
PID_213,Jar Opener,Other,0,No,75,4.444444444444445,10.0,6.0,4.0,56.0
PID_213,Jar Opener,Robot,0,No,75,4.444444444444445,10.0,6.0,4.0,56.0
PID_213,Egg Slicer,Self,0,No,79,4.444444444444445,10.0,6.0,4.0,56.0
PID_213,Egg Slicer,Other,0,No,79,4.444444444444445,10.0,6.0,4.0,56.0
PID_213,Egg Slicer,Robot,0,No,79,4.444444444444445,10.0,6.0,4.0,56.0
PID_213,Cheese Knife,Self,0,Yes,100,4.444444444444445,10.0,6.0,4.0,56.0
PID_213,Cheese Knife,Other,0,Yes,100,4.444444444444445,10.0,6.0,4.0,56.0
PID_213,Cheese Knife,Robot,0,Yes,100,4.444444444444445,10.0,6.0,4.0,56.0
PID_213,Kitchen Knife,Self,18,Yes,100,4.444444444444445,10.0,6.0,4.0,56.0
PID_213,Kitchen Knife,Other,73,Yes,100,4.444444444444445,10.0,6.0,4.0,56.0
PID_213,Kitchen Knife,Robot,13,Yes,100,4.444444444444445,10.0,6.0,4.0,56.0
PID_214,Blender,Self,23,Yes,89,3.4444444444444446,7.0,7.0,1.0,10.0
PID_214,Blender,Other,5,Yes,89,3.4444444444444446,7.0,7.0,1.0,10.0
PID_214,Blender,Robot,0,Yes,89,3.4444444444444446,7.0,7.0,1.0,10.0
PID_214,Timer,Self,0,Yes,100,3.4444444444444446,7.0,7.0,1.0,10.0
PID_214,Timer,Other,0,Yes,100,3.4444444444444446,7.0,7.0,1.0,10.0
PID_214,Timer,Robot,0,Yes,100,3.4444444444444446,7.0,7.0,1.0,10.0
PID_214,Breadbox,Self,37,Yes,100,3.4444444444444446,7.0,7.0,1.0,10.0
PID_214,Breadbox,Other,16,Yes,100,3.4444444444444446,7.0,7.0,1.0,10.0
PID_214,Breadbox,Robot,1,Yes,100,3.4444444444444446,7.0,7.0,1.0,10.0
PID_214,Colander,Self,0,Yes,100,3.4444444444444446,7.0,7.0,1.0,10.0
PID_214,Colander,Other,0,Yes,100,3.4444444444444446,7.0,7.0,1.0,10.0
PID_214,Colander,Robot,0,Yes,100,3.4444444444444446,7.0,7.0,1.0,10.0
PID_214,Beer Mug,Self,0,No,99,3.4444444444444446,7.0,7.0,1.0,10.0
PID_214,Beer Mug,Other,0,No,99,3.4444444444444446,7.0,7.0,1.0,10.0
PID_214,Beer Mug,Robot,0,No,99,3.4444444444444446,7.0,7.0,1.0,10.0
PID_214,Table Knife,Self,0,Yes,100,3.4444444444444446,7.0,7.0,1.0,10.0
PID_214,Table Knife,Other,0,Yes,100,3.4444444444444446,7.0,7.0,1.0,10.0
PID_214,Table Knife,Robot,0,Yes,100,3.4444444444444446,7.0,7.0,1.0,10.0
PID_214,Water Glass,Self,0,Yes,100,3.4444444444444446,7.0,7.0,1.0,10.0
PID_214,Water Glass,Other,0,Yes,100,3.4444444444444446,7.0,7.0,1.0,10.0
PID_214,Water Glass,Robot,0,Yes,100,3.4444444444444446,7.0,7.0,1.0,10.0
PID_214,Insulated Coffee Carafe,Self,7,No,53,3.4444444444444446,7.0,7.0,1.0,10.0
PID_214,Insulated Coffee Carafe,Other,0,No,53,3.4444444444444446,7.0,7.0,1.0,10.0
PID_214,Insulated Coffee Carafe,Robot,2,No,53,3.4444444444444446,7.0,7.0,1.0,10.0
PID_214,Mezzaluna,Self,45,No,32,3.4444444444444446,7.0,7.0,1.0,10.0
PID_214,Mezzaluna,Other,3,No,32,3.4444444444444446,7.0,7.0,1.0,10.0
PID_214,Mezzaluna,Robot,2,No,32,3.4444444444444446,7.0,7.0,1.0,10.0
PID_214,Steamer,Self,21,Yes,43,3.4444444444444446,7.0,7.0,1.0,10.0
PID_214,Steamer,Other,5,Yes,43,3.4444444444444446,7.0,7.0,1.0,10.0
PID_214,Steamer,Robot,5,Yes,43,3.4444444444444446,7.0,7.0,1.0,10.0
PID_215,Deep Fryer,Self,0,No,78,4.222222222222222,10.0,10.0,1.0,60.0
PID_215,Deep Fryer,Other,0,No,78,4.222222222222222,10.0,10.0,1.0,60.0
PID_215,Deep Fryer,Robot,31,No,78,4.222222222222222,10.0,10.0,1.0,60.0
PID_215,Table Fork,Self,19,Yes,100,4.222222222222222,10.0,10.0,1.0,60.0
PID_215,Table Fork,Other,21,Yes,100,4.222222222222222,10.0,10.0,1.0,60.0
PID_215,Table Fork,Robot,82,Yes,100,4.222222222222222,10.0,10.0,1.0,60.0
PID_215,Masher,Self,0,Yes,100,4.222222222222222,10.0,10.0,1.0,60.0
PID_215,Masher,Other,0,Yes,100,4.222222222222222,10.0,10.0,1.0,60.0
PID_215,Masher,Robot,21,Yes,100,4.222222222222222,10.0,10.0,1.0,60.0
PID_215,Tongs,Self,0,Yes,100,4.222222222222222,10.0,10.0,1.0,60.0
PID_215,Tongs,Other,0,Yes,100,4.222222222222222,10.0,10.0,1.0,60.0
PID_215,Tongs,Robot,0,Yes,100,4.222222222222222,10.0,10.0,1.0,60.0
PID_215,Saucepan,Self,10,Yes,100,4.222222222222222,10.0,10.0,1.0,60.0
PID_215,Saucepan,Other,23,Yes,100,4.222222222222222,10.0,10.0,1.0,60.0
PID_215,Saucepan,Robot,64,Yes,100,4.222222222222222,10.0,10.0,1.0,60.0
PID_215,Thermos,Self,0,Yes,100,4.222222222222222,10.0,10.0,1.0,60.0
PID_215,Thermos,Other,0,Yes,100,4.222222222222222,10.0,10.0,1.0,60.0
PID_215,Thermos,Robot,0,Yes,100,4.222222222222222,10.0,10.0,1.0,60.0
PID_215,Timer,Self,0,No,100,4.222222222222222,10.0,10.0,1.0,60.0
PID_215,Timer,Other,0,No,100,4.222222222222222,10.0,10.0,1.0,60.0
PID_215,Timer,Robot,0,No,100,4.222222222222222,10.0,10.0,1.0,60.0
PID_215,Cooling Rack,Self,0,Yes,100,4.222222222222222,10.0,10.0,1.0,60.0
PID_215,Cooling Rack,Other,0,Yes,100,4.222222222222222,10.0,10.0,1.0,60.0
PID_215,Cooling Rack,Robot,0,Yes,100,4.222222222222222,10.0,10.0,1.0,60.0
PID_215,Can Opener,Self,0,Yes,100,4.222222222222222,10.0,10.0,1.0,60.0
PID_215,Can Opener,Other,0,Yes,100,4.222222222222222,10.0,10.0,1.0,60.0
PID_215,Can Opener,Robot,25,Yes,100,4.222222222222222,10.0,10.0,1.0,60.0
PID_215,Coffee Dripper,Self,0,Yes,100,4.222222222222222,10.0,10.0,1.0,60.0
PID_215,Coffee Dripper,Other,0,Yes,100,4.222222222222222,10.0,10.0,1.0,60.0
PID_215,Coffee Dripper,Robot,44,Yes,100,4.222222222222222,10.0,10.0,1.0,60.0
PID_216,Egg Separator,Self,0,Yes,100,4.444444444444445,14.0,7.0,7.0,74.0
PID_216,Egg Separator,Other,0,Yes,100,4.444444444444445,14.0,7.0,7.0,74.0
PID_216,Egg Separator,Robot,0,Yes,100,4.444444444444445,14.0,7.0,7.0,74.0
PID_216,Breadbox,Self,71,Yes,100,4.444444444444445,14.0,7.0,7.0,74.0
PID_216,Breadbox,Other,26,Yes,100,4.444444444444445,14.0,7.0,7.0,74.0
PID_216,Breadbox,Robot,95,Yes,100,4.444444444444445,14.0,7.0,7.0,74.0
PID_216,Paring Knife,Self,55,Yes,99,4.444444444444445,14.0,7.0,7.0,74.0
PID_216,Paring Knife,Other,0,Yes,99,4.444444444444445,14.0,7.0,7.0,74.0
PID_216,Paring Knife,Robot,77,Yes,99,4.444444444444445,14.0,7.0,7.0,74.0
PID_216,Measuring Spoon,Self,0,Yes,100,4.444444444444445,14.0,7.0,7.0,74.0
PID_216,Measuring Spoon,Other,0,Yes,100,4.444444444444445,14.0,7.0,7.0,74.0
PID_216,Measuring Spoon,Robot,0,Yes,100,4.444444444444445,14.0,7.0,7.0,74.0
PID_216,Jar Opener,Self,50,No,0,4.444444444444445,14.0,7.0,7.0,74.0
PID_216,Jar Opener,Other,0,No,0,4.444444444444445,14.0,7.0,7.0,74.0
PID_216,Jar Opener,Robot,75,No,0,4.444444444444445,14.0,7.0,7.0,74.0
PID_216,Wok,Self,50,No,0,4.444444444444445,14.0,7.0,7.0,74.0
PID_216,Wok,Other,0,No,0,4.444444444444445,14.0,7.0,7.0,74.0
PID_216,Wok,Robot,72,No,0,4.444444444444445,14.0,7.0,7.0,74.0
PID_216,Kitchen Scale,Self,0,Yes,100,4.444444444444445,14.0,7.0,7.0,74.0
PID_216,Kitchen Scale,Other,0,Yes,100,4.444444444444445,14.0,7.0,7.0,74.0
PID_216,Kitchen Scale,Robot,0,Yes,100,4.444444444444445,14.0,7.0,7.0,74.0
PID_216,Cooling Rack,Self,64,Yes,100,4.444444444444445,14.0,7.0,7.0,74.0
PID_216,Cooling Rack,Other,14,Yes,100,4.444444444444445,14.0,7.0,7.0,74.0
PID_216,Cooling Rack,Robot,78,Yes,100,4.444444444444445,14.0,7.0,7.0,74.0
PID_216,Cocktail Muddler,Self,54,No,0,4.444444444444445,14.0,7.0,7.0,74.0
PID_216,Cocktail Muddler,Other,0,No,0,4.444444444444445,14.0,7.0,7.0,74.0
PID_216,Cocktail Muddler,Robot,37,No,0,4.444444444444445,14.0,7.0,7.0,74.0
PID_216,Baking Paper,Self,0,Yes,100,4.444444444444445,14.0,7.0,7.0,74.0
PID_216,Baking Paper,Other,0,Yes,100,4.444444444444445,14.0,7.0,7.0,74.0
PID_216,Baking Paper,Robot,0,Yes,100,4.444444444444445,14.0,7.0,7.0,74.0
PID_217,Apron,Self,0,Yes,100,5.0,14.0,7.0,5.0,61.0
PID_217,Apron,Other,0,Yes,100,5.0,14.0,7.0,5.0,61.0
PID_217,Apron,Robot,0,Yes,100,5.0,14.0,7.0,5.0,61.0
PID_217,Masher,Self,0,Yes,100,5.0,14.0,7.0,5.0,61.0
PID_217,Masher,Other,0,Yes,100,5.0,14.0,7.0,5.0,61.0
PID_217,Masher,Robot,22,Yes,100,5.0,14.0,7.0,5.0,61.0
PID_217,Blender,Self,27,Yes,100,5.0,14.0,7.0,5.0,61.0
PID_217,Blender,Other,8,Yes,100,5.0,14.0,7.0,5.0,61.0
PID_217,Blender,Robot,69,Yes,100,5.0,14.0,7.0,5.0,61.0
PID_217,Water Glass,Self,0,Yes,100,5.0,14.0,7.0,5.0,61.0
PID_217,Water Glass,Other,0,Yes,100,5.0,14.0,7.0,5.0,61.0
PID_217,Water Glass,Robot,19,Yes,100,5.0,14.0,7.0,5.0,61.0
PID_217,Champagne Flute,Self,0,Yes,100,5.0,14.0,7.0,5.0,61.0
PID_217,Champagne Flute,Other,0,Yes,100,5.0,14.0,7.0,5.0,61.0
PID_217,Champagne Flute,Robot,27,Yes,100,5.0,14.0,7.0,5.0,61.0
PID_217,Boil Over Preventer,Self,0,No,61,5.0,14.0,7.0,5.0,61.0
PID_217,Boil Over Preventer,Other,0,No,61,5.0,14.0,7.0,5.0,61.0
PID_217,Boil Over Preventer,Robot,0,No,61,5.0,14.0,7.0,5.0,61.0
PID_217,Wok,Self,55,Yes,100,5.0,14.0,7.0,5.0,61.0
PID_217,Wok,Other,8,Yes,100,5.0,14.0,7.0,5.0,61.0
PID_217,Wok,Robot,65,Yes,100,5.0,14.0,7.0,5.0,61.0
PID_217,Baking Paper,Self,0,No,100,5.0,14.0,7.0,5.0,61.0
PID_217,Baking Paper,Other,0,No,100,5.0,14.0,7.0,5.0,61.0
PID_217,Baking Paper,Robot,0,No,100,5.0,14.0,7.0,5.0,61.0
PID_217,Scraper,Self,0,Yes,100,5.0,14.0,7.0,5.0,61.0
PID_217,Scraper,Other,0,Yes,100,5.0,14.0,7.0,5.0,61.0
PID_217,Scraper,Robot,7,Yes,100,5.0,14.0,7.0,5.0,61.0
PID_217,Cracker,Self,18,No,38,5.0,14.0,7.0,5.0,61.0
PID_217,Cracker,Other,4,No,38,5.0,14.0,7.0,5.0,61.0
PID_217,Cracker,Robot,74,No,38,5.0,14.0,7.0,5.0,61.0
PID_218,Potato Ricer,Self,16,Yes,76,4.666666666666667,2.0,2.0,1.0,68.0
PID_218,Potato Ricer,Other,0,Yes,76,4.666666666666667,2.0,2.0,1.0,68.0
PID_218,Potato Ricer,Robot,0,Yes,76,4.666666666666667,2.0,2.0,1.0,68.0
PID_218,Coaster,Self,49,No,14,4.666666666666667,2.0,2.0,1.0,68.0
PID_218,Coaster,Other,0,No,14,4.666666666666667,2.0,2.0,1.0,68.0
PID_218,Coaster,Robot,0,No,14,4.666666666666667,2.0,2.0,1.0,68.0
PID_218,Egg Separator,Self,0,Yes,100,4.666666666666667,2.0,2.0,1.0,68.0
PID_218,Egg Separator,Other,0,Yes,100,4.666666666666667,2.0,2.0,1.0,68.0
PID_218,Egg Separator,Robot,0,Yes,100,4.666666666666667,2.0,2.0,1.0,68.0
PID_218,Steamer,Self,0,Yes,97,4.666666666666667,2.0,2.0,1.0,68.0
PID_218,Steamer,Other,62,Yes,97,4.666666666666667,2.0,2.0,1.0,68.0
PID_218,Steamer,Robot,56,Yes,97,4.666666666666667,2.0,2.0,1.0,68.0
PID_218,Beer Mug,Self,0,Yes,100,4.666666666666667,2.0,2.0,1.0,68.0
PID_218,Beer Mug,Other,1,Yes,100,4.666666666666667,2.0,2.0,1.0,68.0
PID_218,Beer Mug,Robot,0,Yes,100,4.666666666666667,2.0,2.0,1.0,68.0
PID_218,Straw,Self,0,Yes,96,4.666666666666667,2.0,2.0,1.0,68.0
PID_218,Straw,Other,0,Yes,96,4.666666666666667,2.0,2.0,1.0,68.0
PID_218,Straw,Robot,0,Yes,96,4.666666666666667,2.0,2.0,1.0,68.0
PID_218,Spice Box,Self,9,No,39,4.666666666666667,2.0,2.0,1.0,68.0
PID_218,Spice Box,Other,2,No,39,4.666666666666667,2.0,2.0,1.0,68.0
PID_218,Spice Box,Robot,0,No,39,4.666666666666667,2.0,2.0,1.0,68.0
PID_218,Ladle,Self,0,Yes,100,4.666666666666667,2.0,2.0,1.0,68.0
PID_218,Ladle,Other,1,Yes,100,4.666666666666667,2.0,2.0,1.0,68.0
PID_218,Ladle,Robot,1,Yes,100,4.666666666666667,2.0,2.0,1.0,68.0
PID_218,Coffee Dripper,Self,18,No,85,4.666666666666667,2.0,2.0,1.0,68.0
PID_218,Coffee Dripper,Other,58,No,85,4.666666666666667,2.0,2.0,1.0,68.0
PID_218,Coffee Dripper,Robot,57,No,85,4.666666666666667,2.0,2.0,1.0,68.0
PID_218,Teapot,Self,4,Yes,97,4.666666666666667,2.0,2.0,1.0,68.0
PID_218,Teapot,Other,55,Yes,97,4.666666666666667,2.0,2.0,1.0,68.0
PID_218,Teapot,Robot,54,Yes,97,4.666666666666667,2.0,2.0,1.0,68.0
PID_219,Jar Opener,Self,50,No,0,6.0,3.0,3.0,0.0,11.0
PID_219,Jar Opener,Other,0,No,0,6.0,3.0,3.0,0.0,11.0
PID_219,Jar Opener,Robot,100,No,0,6.0,3.0,3.0,0.0,11.0
PID_219,Paring Knife,Self,18,Yes,88,6.0,3.0,3.0,0.0,11.0
PID_219,Paring Knife,Other,90,Yes,88,6.0,3.0,3.0,0.0,11.0
PID_219,Paring Knife,Robot,100,Yes,88,6.0,3.0,3.0,0.0,11.0
PID_219,Espresso Cup,Self,0,Yes,100,6.0,3.0,3.0,0.0,11.0
PID_219,Espresso Cup,Other,0,Yes,100,6.0,3.0,3.0,0.0,11.0
PID_219,Espresso Cup,Robot,0,Yes,100,6.0,3.0,3.0,0.0,11.0
PID_219,Table Fork,Self,0,Yes,100,6.0,3.0,3.0,0.0,11.0
PID_219,Table Fork,Other,0,Yes,100,6.0,3.0,3.0,0.0,11.0
PID_219,Table Fork,Robot,100,Yes,100,6.0,3.0,3.0,0.0,11.0
PID_219,Twine,Self,0,Yes,100,6.0,3.0,3.0,0.0,11.0
PID_219,Twine,Other,0,Yes,100,6.0,3.0,3.0,0.0,11.0
PID_219,Twine,Robot,0,Yes,100,6.0,3.0,3.0,0.0,11.0
PID_219,Bag,Self,3,Yes,100,6.0,3.0,3.0,0.0,11.0
PID_219,Bag,Other,1,Yes,100,6.0,3.0,3.0,0.0,11.0
PID_219,Bag,Robot,0,Yes,100,6.0,3.0,3.0,0.0,11.0
PID_219,Bottle,Self,0,Yes,100,6.0,3.0,3.0,0.0,11.0
PID_219,Bottle,Other,0,Yes,100,6.0,3.0,3.0,0.0,11.0
PID_219,Bottle,Robot,0,Yes,100,6.0,3.0,3.0,0.0,11.0
PID_219,Baking Paper,Self,12,Yes,100,6.0,3.0,3.0,0.0,11.0
PID_219,Baking Paper,Other,0,Yes,100,6.0,3.0,3.0,0.0,11.0
PID_219,Baking Paper,Robot,0,Yes,100,6.0,3.0,3.0,0.0,11.0
PID_219,Champagne Bottle Resealer,Self,50,No,0,6.0,3.0,3.0,0.0,11.0
PID_219,Champagne Bottle Resealer,Other,0,No,0,6.0,3.0,3.0,0.0,11.0
PID_219,Champagne Bottle Resealer,Robot,0,No,0,6.0,3.0,3.0,0.0,11.0
PID_219,Champagne Flute,Self,0,Yes,100,6.0,3.0,3.0,0.0,11.0
PID_219,Champagne Flute,Other,0,Yes,100,6.0,3.0,3.0,0.0,11.0
PID_219,Champagne Flute,Robot,0,Yes,100,6.0,3.0,3.0,0.0,11.0
PID_220,Tongs,Self,7,Yes,70,4.444444444444445,6.0,5.0,4.0,70.0
